,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_20,path_19
81,star,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9964951402630847,6.782467925160258,0.1784859980305331,8.0,0,2.4628518652475333,0.06481189119072456,0.0,0.0,0.0,2.0414460192518975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781835165391583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706049282816519,2.492485329833878,3.034088253782152,5.679709910824627,4.972550239747136,8.0,8.0,2.0085091184270043,1.6541535202061515,0.0,0.0,0.0,0.0,0.0,0.0,1.9228310362866796,4.227230852114313,0.0,6.345729570678843,7.763322650921685,1.7580161695924559,4.1367755701343745,1.661081027172019,1.9464807504699286,2.033450084990181,0.0,0.0,0.0,0.0,0.0,1.7232079342541948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210725292950779,0.3973972801856819,1.170322677458215,0.3160420416239905,0.9808837153157669,0.0,0.0612399105761403,0.2982410061400891,0.437211974878737,0.16662182162421715,0.16636150742800282,0.0
100,ring,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6448536269514722,0.0,1.979512117420501,0.0,-2.090476143235489,25.227909795701912,0.45049838920896274,8.0,0,2.709147220428355,0.04837762893622062,0.0,0.0,4.584188302824321,7.858640121558434,0.0,0.0,4.583150163557741,3.4566920415977576,0.0,0.0,0.0,0.0,0.0,0.0,2.3620511284005676,0.0,0.0,2.579304134496447,2.5323463932401378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6330912450250703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9757885833957882,0.0,0.0,2.0065934183816116,3.202240786972603,3.3732995580673633,4.195236846641265,3.645268302436926,2.015007801751868,0.0,0.0,0.0,0.0,0.0,0.0,2.171302218948246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34450126643845225,0.5482784246926021,0.9005623154628137,0.4723318713963053,0.4715270885927688,0.38510946396374557,0.0,0.0,0.0,0.0
110,path,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34059275225874264,6.782467925160258,0.1784859980305331,8.0,0,2.4628518652475333,0.06481189119072456,0.0,0.0,7.557534047459039,8.720355708266212,0.0,0.0,7.144409070791644,4.6375261057599175,0.0,0.0,0.0,0.0,0.0,0.0,1.5299546032686395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7563498613631725,0.0,0.0,0.0,0.0,0.0,0.0,7.767396381588147,4.169218112773196,0.0,0.0,0.0,0.0,0.0,0.0,1.8785050034994009,0.0,0.0,6.6468348664613535,5.6699830669363775,8.0,8.0,0.0,1.7870522330831806,0.0,0.0,0.0,0.0,0.0,0.0,1.9316346583597974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338516566571921,0.0,0.5229974452048672,0.20441930238003023,0.0,0.0,0.0,0.2518484999303642,0.0,0.0
141,path,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7628374749646416,1.6755990755971664,0.34059275225874264,25.227909795701912,0.6306977448925478,8.0,0,2.708896273088667,0.06772240682721667,1.8968058362864615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1848109754468887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6574965719151957,0.0,0.0,0.0,0.0,0.0,1.674404072170034,5.782781093360217,6.422422307716,3.865784441647561,3.8209747994682126,8.0,8.0,1.9032175700729648,2.0085751025335985,9.35780949527083,0.0,0.0,0.0,0.0,0.0,0.8541972027848769,6.191885620138286,1.7193936948239137,0.0,0.0,0.0,0.0,0.0,1.777871363752514,2.611416660912589,0.0,0.0,0.0,0.0,0.0,1.247944859818778,0.0,0.0,0.0,0.0,0.0,0.0,0.020170077235468896,0.25493800734848393,0.0,0.5506702499846937,0.0,0.233125171368197,0.09000492580929903,0.0,0.33153567950897517,0.04782640119596639,0.06261955977404096,0.0,0.0
144,star,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6603238338216326,2.128045234184983,0.0,1.6777545346338798,0.0,-1.725815808911354,1.0082603450838379,0.001193207508974956,0.0,0,1.0079890875825253,0.0011928864941805034,0.0,0.0,2.0975183552655206,2.406599571151622,2.890070012175939,3.8289077491033154,4.5418630016997135,7.0944641843772605,0.0,0.0,0.0,0.0,0.0,0.0,1.4756140850339567,0.0,0.0,5.926828691373352,6.842547269057034,0.0,2.877840849361324,5.322519949103874,3.1653485616223254,0.0,0.0,0.0,0.0,0.0,0.0,1.9334697954721072,0.0,0.0,10.62972351129195,9.918720491935398,0.0,0.0,5.64394095090652,3.532498813561006,1.931582644507464,0.0,0.0,0.0,0.0,0.0,1.038118720158867,0.0,0.0,0.0,1.8017818610098932,0.0,1.880762945043355,0.0,0.0,1.6644493814546306,0.0,0.0,0.0,0.0,0.0,1.5056902950961044,0.0,0.0,0.0,0.0,0.0,0.0,0.37611646198874327,1.2078039493643784,0.0,0.0,0.7057673363049672,0.3839965274580562,0.6290538696904193,0.0,0.0989736984053021,0.0,0.0,0.0,0.0
157,ring,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.128045234184983,0.0,0.0,0.0,0.0,0.0,0.0,1.6854817583238377,-0.7533882507136616,25.227909795701912,0.6306977448925478,8.0,0,2.708896273088667,0.06772240682721667,0.0,0.0,11.541655823279106,11.271100420431914,10.304194326468384,11.346393938683736,4.60748457330308,2.0069487919136626,0.0,0.0,0.0,0.0,0.0,0.0,1.6676490154027384,0.0,0.0,8.0,7.841812480000223,0.0,0.0,1.9677228472504453,2.1162204158465947,0.0,0.0,0.0,0.0,0.0,0.0,2.1902416214911202,0.0,0.0,26.680024497311457,29.797458216807733,8.0,9.92276669783502,14.625039345089576,12.466958567432606,0.0,0.0,0.0,0.0,0.0,0.0,1.5357462476802939,0.0,0.0,9.69394950127636,9.509774160727606,0.0,2.4723512799446725,3.419734435283745,4.225551337943817,0.0,0.0,0.0,0.0,0.0,0.0,1.9601069868240886,0.0,0.0,0.0,0.0,0.0,0.2404960197777518,0.0,0.691797678364006,0.0,0.31510725668550305,0.854107990037104,0.0,0.0,0.38105760169491953,0.5149256724132919,0.1883599363167975,0.3376097141158418,0.0,0.0
170,ring,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.4453060629990455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9964951402630847,8.889834880390199,0.42332547049477137,8.0,0,2.473842648227313,0.11780203086796728,0.0,0.0,4.584188302824321,7.858640121558434,0.0,0.0,4.583150163557741,3.4566920415977576,0.0,0.0,0.0,0.0,0.0,0.0,1.6824227799393725,0.0,0.0,2.579304134496447,2.5323463932401378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1908159296438043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0410148514278006,0.0,0.0,2.0065934183816116,3.202240786972603,3.3732995580673633,4.195236846641265,3.645268302436926,2.015007801751868,0.0,0.0,0.0,0.0,0.0,0.0,1.4565340102660007,1.110180140341069,0.0,0.0,0.0,0.0,0.0,0.3624675695555505,0.2108952977534577,0.0,0.7405375180715951,0.0,0.5510842645461754,0.08195706883465266,0.16876867211244892,0.0,0.0,0.1921011229751715,0.0,0.0
212,ring,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.339392316044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1180485850377961,8.889834880390199,0.42332547049477137,8.0,0,2.473842648227313,0.11780203086796728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886573178749124,0.0,0.0,0.0,0.0,0.0,1.2428034620021307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5947263949684773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.126507485112896,2.132538656295533,0.0,0.0,0.0,0.0,1.561637947187875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296268813682386,0.0,0.0,0.0,0.0,0.0,1.7055657036560266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4068402166454224,0.0,0.18946634302671783,0.0,0.0,0.40428220445938784,0.0,0.0,0.052755619334808594,0.0
223,star,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621461970334542,6.782467925160258,0.1784859980305331,8.0,0,2.4628518652475333,0.06481189119072456,0.0,0.0,11.541655823279106,11.271100420431914,10.304194326468384,11.346393938683736,4.60748457330308,2.0069487919136626,0.0,0.0,0.0,0.0,0.0,0.0,1.3472012922922179,0.0,0.0,8.0,7.841812480000223,0.0,0.0,1.9677228472504453,2.1162204158465947,0.0,0.0,0.0,0.0,0.0,0.0,1.990499835023825,0.0,0.0,26.680024497311457,29.797458216807733,8.0,9.92276669783502,14.625039345089576,12.466958567432606,0.0,0.0,0.0,0.0,0.0,0.0,1.6144738200308983,0.0,0.0,9.69394950127636,9.509774160727606,0.0,2.4723512799446725,3.419734435283745,4.225551337943817,0.0,0.0,0.0,0.0,0.0,0.0,2.1558993146518977,0.0,0.0,0.0,0.0,0.0,0.19113095717290254,0.6134361675429952,0.5290362367375452,0.0,0.12452543638129569,0.4955754131192916,0.9194943155862206,0.49319178603706687,0.0,0.0,0.17143109294776043,0.0,0.0,0.0
242,ring,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8887546348157818,2.128045234184983,0.0,0.0,0.0,0.0,0.0,1.7624481147033313,0.0,0.9483599761323005,8.889834880390199,0.42332547049477137,8.0,0,2.473842648227313,0.11780203086796728,6.474660347582428,3.673910670883311,0.0,0.0,0.0,0.0,0.0,0.0,20.944346207706925,1.7288101974822125,0.0,0.0,0.0,0.0,1.1665453735726217,10.873090905634083,9.318708639964436,0.0,0.0,0.0,0.0,0.0,0.0,9.184109768328106,0.0,0.0,0.0,0.0,0.0,1.5417833649915145,7.570170987766673,5.467729993155341,0.0,0.0,7.1108239897980265,6.64861853134189,0.0,0.0,6.753812938159587,1.681188686322424,0.0,0.0,0.0,0.0,0.8434177730784215,6.665593407324102,3.9510523840488823,0.0,0.0,0.0,0.0,0.0,0.0,7.473928852015441,0.0,1.8573721916230927,0.03258547704601917,0.0,0.0,1.229800202679359,0.0,0.0,0.0,0.0,0.0,0.0,0.39262268951059764,0.6458002274197198,0.509176592490555,0.0,0.3311532794671631,0.673563404937004,0.0,0.3356189826393862,0.12468894204847669,0.0,0.5238495196921117,0.0,0.0
